Highly correlated feature pairs (above threshold):
stadium_km and kremlin_km: Correlation = 0.9052401092816189
stadium_km and zd_vokzaly_avto_km: Correlation = 0.9049328736182659
stadium_km and nuclear_reactor_km: Correlation = 0.8006040776890376
stadium_km and radiation_km: Correlation = 0.87589768180518
stadium_km and power_transmission_line_km: Correlation = 0.8095308083511428
stadium_km and thermal_power_plant_km: Correlation = 0.8603634620369639
stadium_km and ts_km: Correlation = 0.810210401482521
basketball_km and metro_min_avto: Correlation = 0.8336079308016814
basketball_km and metro_km_avto: Correlation = 0.8725396491226025
basketball_km and metro_min_walk: Correlation = 0.8746186615447605
basketball_km and metro_km_walk: Correlation = 0.8746186615406647
basketball_km and school_km: Correlation = 0.8015521830106895
basketball_km and park_km: Correlation = 0.8637365964653907
basketball_km and ttk_km: Correlation = 0.9156462360554362
basketball_km and sadovoe_km: Correlation = 0.9015652784097858
basketball_km and bulvar_ring_km: Correlation = 0.8979843300377189
basketball_km and kremlin_km: Correlation = 0.8919805369703995
basketball_km and zd_vokzaly_avto_km: Correlation = 0.9057437219895627
basketball_km and nuclear_reactor_km: Correlation = 0.8418898354749825
basketball_km and radiation_km: Correlation = 0.9343608243051185
basketball_km and power_transmission_line_km: Correlation = 0.8605473861948849
basketball_km and thermal_power_plant_km: Correlation = 0.9226946572059219
basketball_km and ts_km: Correlation = 0.8588167665322435
basketball_km and swim_pool_km: Correlation = 0.8138263920562944
basketball_km and stadium_km: Correlation = 0.9080339447678819
hospice_morgue_km and kindergarten_km: Correlation = 0.8217087768467475
hospice_morgue_km and school_km: Correlation = 0.8282315456834577
detention_facility_km and ttk_km: Correlation = 0.8359400652101905
detention_facility_km and sadovoe_km: Correlation = 0.8304247964864946
detention_facility_km and bulvar_ring_km: Correlation = 0.8353491563059058
detention_facility_km and kremlin_km: Correlation = 0.8226342738843746
detention_facility_km and zd_vokzaly_avto_km: Correlation = 0.8610884960167379
detention_facility_km and stadium_km: Correlation = 0.8264522751409634
detention_facility_km and basketball_km: Correlation = 0.8514757616707646
public_healthcare_km and school_km: Correlation = 0.9286618411907847
public_healthcare_km and fitness_km: Correlation = 0.803449411164425
public_healthcare_km and swim_pool_km: Correlation = 0.889420598682703
public_healthcare_km and basketball_km: Correlation = 0.800818894930283
university_km and basketball_km: Correlation = 0.8129982744422358
workplaces_km and school_km: Correlation = 0.8650854045124498
workplaces_km and zd_vokzaly_avto_km: Correlation = 0.8001062609456485
workplaces_km and swim_pool_km: Correlation = 0.8471990210389717
workplaces_km and basketball_km: Correlation = 0.888167224730425
workplaces_km and hospice_morgue_km: Correlation = 0.8339333104319347
workplaces_km and detention_facility_km: Correlation = 0.8123240196333719
workplaces_km and public_healthcare_km: Correlation = 0.8460287773944847
workplaces_km and university_km: Correlation = 0.8756026736599433
shopping_centers_km and school_km: Correlation = 0.8993348854075586
shopping_centers_km and swim_pool_km: Correlation = 0.9000278592642282
shopping_centers_km and public_healthcare_km: Correlation = 0.8528416750390044
shopping_centers_km and workplaces_km: Correlation = 0.822876092994458
office_km and workplaces_km: Correlation = 0.8035440551214802
office_km and shopping_centers_km: Correlation = 0.8295436804858943
preschool_km and kindergarten_km: Correlation = 0.8585777391051941
preschool_km and school_km: Correlation = 0.9994305812100905
preschool_km and public_transport_station_km: Correlation = 0.8414440603894586
preschool_km and public_transport_station_min_walk: Correlation = 0.8414440603848812
preschool_km and swim_pool_km: Correlation = 0.8902144406581245
preschool_km and hospice_morgue_km: Correlation = 0.8269609481947734
preschool_km and public_healthcare_km: Correlation = 0.9280319873489351
preschool_km and workplaces_km: Correlation = 0.8630003343801793
preschool_km and shopping_centers_km: Correlation = 0.8984680293566268
big_church_km and metro_km_avto: Correlation = 0.8248736103508357
big_church_km and metro_min_walk: Correlation = 0.8114585920601831
big_church_km and metro_km_walk: Correlation = 0.8114585920638492
big_church_km and school_km: Correlation = 0.9211417895287822
big_church_km and swim_pool_km: Correlation = 0.9063650483292368
big_church_km and basketball_km: Correlation = 0.8444439113059835
big_church_km and public_healthcare_km: Correlation = 0.9162136771550684
big_church_km and workplaces_km: Correlation = 0.8539743674375275
big_church_km and shopping_centers_km: Correlation = 0.8771748524096626
big_church_km and preschool_km: Correlation = 0.9202300885927411
theater_km and university_km: Correlation = 0.8888749646847596
museum_km and university_km: Correlation = 0.8874210172828667
museum_km and workplaces_km: Correlation = 0.8056234238841489
museum_km and theater_km: Correlation = 0.9007162944370445
exhibition_km and metro_min_avto: Correlation = 0.8461268267323884
exhibition_km and metro_km_avto: Correlation = 0.8786531545544262
exhibition_km and metro_min_walk: Correlation = 0.8787031686508338
exhibition_km and metro_km_walk: Correlation = 0.8787031686542366
exhibition_km and park_km: Correlation = 0.8369842731932767
exhibition_km and ttk_km: Correlation = 0.8965827218452365
exhibition_km and sadovoe_km: Correlation = 0.8863650904127333
exhibition_km and bulvar_ring_km: Correlation = 0.8789181092435867
exhibition_km and kremlin_km: Correlation = 0.8795303116136275
exhibition_km and zd_vokzaly_avto_km: Correlation = 0.8377998208342498
exhibition_km and radiation_km: Correlation = 0.8893577313754608
exhibition_km and power_transmission_line_km: Correlation = 0.8475719920085508
exhibition_km and thermal_power_plant_km: Correlation = 0.8706664923090398
exhibition_km and ts_km: Correlation = 0.8947503225304736
exhibition_km and stadium_km: Correlation = 0.9110743145931138
exhibition_km and basketball_km: Correlation = 0.893821229634797
office_count_500 and office_raion: Correlation = 0.8023636726646268
cafe_count_500 and culture_objects_top_25_raion: Correlation = 0.8561192285867147
cafe_count_500 and office_raion: Correlation = 0.8749404292701074
cafe_count_500 and office_count_500: Correlation = 0.8265307152558805
cafe_sum_500_max_price_avg and cafe_sum_500_min_price_avg: Correlation = 0.9874379119207657
cafe_avg_price_500 and cafe_sum_500_min_price_avg: Correlation = 0.9953641280774322
cafe_avg_price_500 and cafe_sum_500_max_price_avg: Correlation = 0.9980571584101314
cafe_count_500_na_price and culture_objects_top_25_raion: Correlation = 0.8741312331962016
cafe_count_500_na_price and office_raion: Correlation = 0.8308587545053097
cafe_count_500_na_price and cafe_count_500: Correlation = 0.9185136965300101
cafe_count_500_price_500 and culture_objects_top_25_raion: Correlation = 0.8461993569174592
cafe_count_500_price_500 and office_raion: Correlation = 0.8489850093447839
cafe_count_500_price_500 and office_count_500: Correlation = 0.8051683124901993
cafe_count_500_price_500 and cafe_count_500: Correlation = 0.9714647636019864
cafe_count_500_price_500 and cafe_count_500_na_price: Correlation = 0.8859397877052216
cafe_count_500_price_1000 and cafe_count_500: Correlation = 0.9089539879139836
cafe_count_500_price_1000 and cafe_count_500_price_500: Correlation = 0.862025777518688
cafe_count_500_price_1500 and office_raion: Correlation = 0.8301438085448417
cafe_count_500_price_1500 and office_count_500: Correlation = 0.8207133423822717
cafe_count_500_price_1500 and cafe_count_500: Correlation = 0.9517907978602789
cafe_count_500_price_1500 and cafe_count_500_na_price: Correlation = 0.8375786169013795
cafe_count_500_price_1500 and cafe_count_500_price_500: Correlation = 0.8966666079083042
cafe_count_500_price_1500 and cafe_count_500_price_1000: Correlation = 0.8669442137862545
cafe_count_500_price_2500 and culture_objects_top_25_raion: Correlation = 0.8885567393574888
cafe_count_500_price_2500 and office_raion: Correlation = 0.8710568330716613
cafe_count_500_price_2500 and cafe_count_500: Correlation = 0.9549935369755375
cafe_count_500_price_2500 and cafe_count_500_na_price: Correlation = 0.9140324531616411
cafe_count_500_price_2500 and cafe_count_500_price_500: Correlation = 0.9125085880099264
cafe_count_500_price_2500 and cafe_count_500_price_1500: Correlation = 0.8787519944450026
cafe_count_500_price_4000 and cafe_count_500: Correlation = 0.8890998064578405
cafe_count_500_price_4000 and cafe_count_500_na_price: Correlation = 0.8327365005042136
cafe_count_500_price_4000 and cafe_count_500_price_500: Correlation = 0.839033926672817
cafe_count_500_price_4000 and cafe_count_500_price_1500: Correlation = 0.8190512517003831
cafe_count_500_price_4000 and cafe_count_500_price_2500: Correlation = 0.898678722845202
big_church_count_500 and culture_objects_top_25_raion: Correlation = 0.8678374731800313
big_church_count_500 and office_raion: Correlation = 0.8308411166464981
big_church_count_500 and cafe_count_500: Correlation = 0.8740092882727428
big_church_count_500 and cafe_count_500_na_price: Correlation = 0.8802910112747607
big_church_count_500 and cafe_count_500_price_500: Correlation = 0.864108043185135
big_church_count_500 and cafe_count_500_price_2500: Correlation = 0.8871733085477861
big_church_count_500 and cafe_count_500_price_4000: Correlation = 0.8023277186990875
church_count_500 and culture_objects_top_25_raion: Correlation = 0.8884682325745664
church_count_500 and office_raion: Correlation = 0.8362551636537038
church_count_500 and cafe_count_500: Correlation = 0.8776270653796059
church_count_500 and cafe_count_500_na_price: Correlation = 0.8993645687399844
church_count_500 and cafe_count_500_price_500: Correlation = 0.865018991497603
church_count_500 and cafe_count_500_price_2500: Correlation = 0.8996489063141234
church_count_500 and cafe_count_500_price_4000: Correlation = 0.8082071727807143
church_count_500 and big_church_count_500: Correlation = 0.9480426784355012
office_count_1000 and office_raion: Correlation = 0.8997898515677248
office_count_1000 and office_count_500: Correlation = 0.9232091871029073
office_count_1000 and cafe_count_500: Correlation = 0.8920446089012027
office_count_1000 and cafe_count_500_price_500: Correlation = 0.8632320823591757
office_count_1000 and cafe_count_500_price_1000: Correlation = 0.8183387865938202
office_count_1000 and cafe_count_500_price_1500: Correlation = 0.8728888621955292
office_count_1000 and cafe_count_500_price_2500: Correlation = 0.8517854236137027
office_sqm_1000 and office_count_1000: Correlation = 0.8537413024915894
trc_sqm_1000 and trc_count_1000: Correlation = 0.8113560071526257
cafe_count_1000 and culture_objects_top_25_raion: Correlation = 0.9047775683271083
cafe_count_1000 and office_raion: Correlation = 0.9056679124659355
cafe_count_1000 and office_count_500: Correlation = 0.8092637242480906
cafe_count_1000 and cafe_count_500: Correlation = 0.9703328980768482
cafe_count_1000 and cafe_count_500_na_price: Correlation = 0.9196619519474617
cafe_count_1000 and cafe_count_500_price_500: Correlation = 0.9424217579083024
cafe_count_1000 and cafe_count_500_price_1000: Correlation = 0.8320623980185655
cafe_count_1000 and cafe_count_500_price_1500: Correlation = 0.9127469091499508
cafe_count_1000 and cafe_count_500_price_2500: Correlation = 0.9607361659865252
cafe_count_1000 and cafe_count_500_price_4000: Correlation = 0.8910737793284927
cafe_count_1000 and big_church_count_500: Correlation = 0.910642083605133
cafe_count_1000 and church_count_500: Correlation = 0.9205147022148509
cafe_count_1000 and office_count_1000: Correlation = 0.9115820513996115
cafe_count_1000 and trc_count_1000: Correlation = 0.8093540358957174
cafe_sum_1000_max_price_avg and cafe_sum_1000_min_price_avg: Correlation = 0.9830341315950643
cafe_avg_price_1000 and cafe_sum_1000_min_price_avg: Correlation = 0.9937818572912309
cafe_avg_price_1000 and cafe_sum_1000_max_price_avg: Correlation = 0.9973446151267619
cafe_count_1000_na_price and culture_objects_top_25_raion: Correlation = 0.8655294655576581
cafe_count_1000_na_price and office_raion: Correlation = 0.877098182014037
